item,url,artist,discount_price,price,is_sold_out,ds,vendor,is_autograph,avg_review_value,number_of_questions,number_of_reviews,presale
NAYEON ACRYLIC KIT - IM NAYEON,https://en.thejypshop.com/product/nayeon-acrylic-kit-im-nayeon/521/category/293/display/1/,TWICE,0.0,35.0,True,2022-11-14,jypshop,,,,,
NAYEON PORTRAIT T-SHIRT - IM NAYEON,https://en.thejypshop.com/product/nayeon-portrait-t-shirt-im-nayeon/520/category/293/display/1/,TWICE,0.0,48.0,True,2022-11-14,jypshop,,,,,
NAYEON ALBUM BADGE - IM NAYEON,https://en.thejypshop.com/product/nayeon-album-badge-im-nayeon/517/category/293/display/1/,TWICE,0.0,12.0,True,2022-11-14,jypshop,,,,,
TWICE GREEN PROJECT,https://en.thejypshop.com/product/twice-green-project/251/category/293/display/1/,TWICE,0.0,25.0,True,2022-11-14,jypshop,,,,,
ITZY GREEN PROJECT,https://en.thejypshop.com/product/itzy-green-project/253/category/241/display/1/,ITZY,0.0,25.0,True,2022-11-14,jypshop,,,,,
NMIXX MIXXPEDIA: PICK LA,https://en.thejypshop.com/product/nmixx-mixxpedia-pick-la/532/category/207/display/1/,NMIXX,0.0,45.0,False,2022-11-14,jypshop,,,,,
NMIXX GREEN PROJECT,https://en.thejypshop.com/product/nmixx-green-project/255/category/207/display/1/,NMIXX,0.0,25.0,True,2022-11-14,jypshop,,,,,
DAY6 (Even of Day) DENIMALZ MINI TOWEL - 해변의 달링,https://en.thejypshop.com/product/day6-even-of-day-denimalz-mini-towel-해변의-달링/736/category/167/display/1/,DAY6 (Even of Day),0.0,13.0,False,2022-11-14,jypshop,,,,,
DAY6 (Even of Day) DENIMALZ ACRYLIC CLIP - 해변의 달링,https://en.thejypshop.com/product/day6-even-of-day-denimalz-acrylic-clip-해변의-달링/735/category/167/display/1/,DAY6 (Even of Day),0.0,12.0,False,2022-11-14,jypshop,,,,,
DAY6 (Even of Day) PHOTOCARD DECO SET - 해변의 달링,https://en.thejypshop.com/product/day6-even-of-day-photocard-deco-set-해변의-달링/734/category/167/display/1/,DAY6 (Even of Day),0.0,19.0,True,2022-11-14,jypshop,,,,,
DAY6 (Even of Day) 4 CUTS PHOTO SET - 해변의 달링,https://en.thejypshop.com/product/day6-even-of-day-4-cuts-photo-set-해변의-달링/733/category/167/display/1/,DAY6 (Even of Day),0.0,12.0,False,2022-11-14,jypshop,,,,,
DAY6 (Even of Day) STICKER BOOK - 해변의 달링,https://en.thejypshop.com/product/day6-even-of-day-sticker-book-해변의-달링/732/category/167/display/1/,DAY6 (Even of Day),0.0,16.0,False,2022-11-14,jypshop,,,,,
"Xdinary Heroes STICKER SET - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-sticker-set-hello-world/598/category/260/display/1/,Xdinary Heroes,0.0,13.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes PHOTOCARD HOLDER & PHOTOCARD SET  - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-photocard-holder-photocard-set-hello-world/597/category/260/display/1/,Xdinary Heroes,0.0,23.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes PHONE TAB & STRAP SET - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-phone-tab-strap-set-hello-world/596/category/260/display/1/,Xdinary Heroes,0.0,19.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes ID PHOTO SET  - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-id-photo-set-hello-world/595/category/260/display/1/,Xdinary Heroes,0.0,7.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes SIGNATURE BADGE SET - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-signature-badge-set-hello-world/594/category/260/display/1/,Xdinary Heroes,0.0,19.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes T-Shirt - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-t-shirt-hello-world/593/category/260/display/1/,Xdinary Heroes,0.0,36.0,True,2022-11-14,jypshop,,,,,
"Xdinary Heroes BEHIND PHOTOBOOK SET - Hello, World!",https://en.thejypshop.com/product/xdinary-heroes-behind-photobook-set-hello-world/592/category/260/display/1/,Xdinary Heroes,0.0,26.0,True,2022-11-14,jypshop,,,,,
Xdinary Heroes GREEN PROJECT,https://en.thejypshop.com/product/xdinary-heroes-green-project/254/category/260/display/1/,Xdinary Heroes,0.0,25.0,True,2022-11-14,jypshop,,,,,
Stray Kids GREEN PROJECT,https://en.thejypshop.com/product/stray-kids-green-project/252/category/254/display/1/,Stray Kids,0.0,25.0,True,2022-11-14,jypshop,,,,,
CANDYBONG Z,https://en.thejypshop.com/product/candybong-z/134/category/289/display/1/,TWICE,0.0,36.0,False,2022-11-14,jypshop,,,,,
OFFICIAL LIGHT STICK,https://en.thejypshop.com/product/official-light-stick/159/category/88/display/1/,2PM,0.0,38.0,True,2022-11-14,jypshop,,,,,
DAY6 OFFICIAL LIGHT BAND,https://en.thejypshop.com/product/day6-official-light-band/711/category/89/display/1/,DAY6,0.0,33.0,True,2022-11-14,jypshop,,,,,
OFFICIAL LIGHT STICK,https://en.thejypshop.com/product/official-light-stick/135/category/251/display/1/,Stray Kids,0.0,38.0,True,2022-11-14,jypshop,,,,,
OFFICIAL LIGHT RING,https://en.thejypshop.com/product/official-light-ring/160/category/238/display/1/,ITZY,0.0,39.0,True,2022-11-14,jypshop,,,,,
ACRYLIC LIGHT STICK,https://en.thejypshop.com/product/acrylic-light-stick/485/category/94/display/1/,NMIXX,0.0,18.0,True,2022-11-14,jypshop,,,,,
2PM Light Stick Lee Junho Name Sheet - 'Before Midnight',https://en.thejypshop.com/product/2pm-light-stick-lee-junho-name-sheet-before-midnight/551/category/460/display/1/,JUNHO,0.0,5.0,True,2022-11-14,jypshop,,,,,
2PM OFFICIAL LIGHT STICK - 'Before Midnight',https://en.thejypshop.com/product/2pm-official-light-stick-before-midnight/550/category/460/display/1/,JUNHO,0.0,38.0,True,2022-11-14,jypshop,,,,,
THE HOTTEST ORIGIN : MUST MAKING BOOK,https://en.thejypshop.com/product/the-hottest-origin-must-making-book/161/category/53/display/1/,2PM,0.0,45.0,True,2022-11-14,jypshop,,,,,
Beyond LIVE - TWICE : World in A Day PHOTOBOOK,https://en.thejypshop.com/product/beyond-live-twice-world-in-a-day-photobook/162/category/57/display/1/,TWICE,0.0,35.0,False,2022-11-14,jypshop,,,,,
4th WORLD TOUR Ⅲ IN SEOUL BLU-RAY,https://en.thejypshop.com/product/4th-world-tour-in-seoul-blu-ray/174/category/57/display/1/,TWICE,0.0,59.0,True,2022-11-14,jypshop,,,,,
4th WORLD TOUR Ⅲ IN SEOUL DVD,https://en.thejypshop.com/product/4th-world-tour-in-seoul-dvd/173/category/57/display/1/,TWICE,0.0,49.0,True,2022-11-14,jypshop,,,,,
World Tour 'District 9 : Unlock' in SEOUL BLU-RAY,https://en.thejypshop.com/product/world-tour-district-9-unlock-in-seoul-blu-ray/164/category/60/display/1/,Stray Kids,0.0,55.0,True,2022-11-14,jypshop,,,,,
World Tour 'District 9 : Unlock' in SEOUL DVD,https://en.thejypshop.com/product/world-tour-district-9-unlock-in-seoul-dvd/163/category/60/display/1/,Stray Kids,0.0,42.0,True,2022-11-14,jypshop,,,,,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE KYUHYUN Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-kyuhyun-version,,10.11,20.21,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE YESUNG Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-yesung-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Weki Meki - [New Rules] 4th Mini Album TAKE Version,https://www.kpopalbums.com/collections/hot-deals/products/weki-meki-new-rules-4th-mini-album-take-version-cd-72p-photobook-1p-tag-card-1p-photocard-message-photocard-set-tracking-kpop-sealed-wekimeki-new-rules-take-yllw-c,,10.91,15.58,False,2022-11-14,kpopalbums,False,,,,
MCND - [THE EARTH: SECRET MISSION CHAPTER.1] 3rd Mini Album 2 Version SET,https://www.kpopalbums.com/collections/hot-deals/products/mcnd-the-earth-secret-mission-chapter-1-3rd-mini-album-2-version-set,,18.66,37.33,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Golden Child - [Without You] 1st Album Repackage,https://www.kpopalbums.com/collections/hot-deals/products/golden-child-without-you-1st-album-repackage-cd-1p-special-poster-on-pack-80p-booklet-1p-special-film-1p-photocard-message-photocard-set-tracking-kpop-sealed-golden-child-without-you-c,,16.51,19.42,True,2022-11-14,kpopalbums,False,,,,
Weki Meki - [New Rules] 4th Mini Album BREAK Version,https://www.kpopalbums.com/collections/hot-deals/products/weki-meki-new-rules-4th-mini-album-break-version-cd-72p-photobook-1p-tag-card-1p-photocard-message-photocard-set-tracking-kpop-sealed-wekimeki-new-rules-break-pple-c,,7.79,15.58,False,2022-11-14,kpopalbums,False,,,,
Super Junior - [The Renaissance] 10th Album THE RENAISSANCE STYLE BEAUTIFUL Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-the-renaissance-style-beautiful-version-cd-photobook-1p-postcard-2p-photocard-message-photocard-set-tracking-kpop-sealed-suju-renaissance-green-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
TVXQ! U-Know Yoonho - [Noir] 2nd Mini Album UNCUT Version,https://www.kpopalbums.com/collections/hot-deals/products/tvxq-u-know-yoonho-noir-2nd-mini-album-uncut-version-cd-160p-booklet-1p-making-filme-1p-postcard-1p-photocard-message-photocard-set-tracking-kpop-sealed-u-know-noir-uncut-c,,12.01,17.16,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Han Seung Woo - [FADE] 2nd Mini Album 2 Version SET,https://www.kpopalbums.com/collections/hot-deals/products/han-seung-woo-fade-2nd-mini-album-2-version-set,,24.13,34.47,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE DONGHAE Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-donghae-version,,10.11,20.21,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE EUNHYUK Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-eunhyuk-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
MCND - [THE EARTH: SECRET MISSION CHAPTER.1] 3rd Mini Album RANDOM Version,https://www.kpopalbums.com/collections/hot-deals/products/mcnd-the-earth-secret-mission-chapter-1-3rd-mini-album-random-version,,9.35,18.7,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
MCND - [THE EARTH: SECRET MISSION CHAPTER.1] 3rd Mini Album REASON (야광) Version,https://www.kpopalbums.com/collections/hot-deals/products/mcnd-the-earth-secret-mission-chapter-1-3rd-mini-album-reason-version,,9.81,19.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
MCND - [THE EARTH: SECRET MISSION CHAPTER.1] 3rd Mini Album UR (발광) Version,https://www.kpopalbums.com/collections/hot-deals/products/mcnd-the-earth-secret-mission-chapter-1-3rd-mini-album-ur-version,,9.81,19.63,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
MCND - [MCND Age] 2nd Mini Album RANDOM Version,https://www.kpopalbums.com/collections/hot-deals/products/mcnd-mcnd-age-2nd-mini-album-random-version-cd-1p-folding-poster-on-80p-photobook-1p-sticker-1p-bookmark-1p-photocard-message-photocard-set-tracking-kpop-sealed-mcnd-mcnd-age-ran-c,,12.39,17.7,False,2022-11-14,kpopalbums,False,,,,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE LEETEUK Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-leeteuk-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album THE RENAISSANCE STYLE VERSATILE Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-the-renaissance-style-versatile-version-cd-photobook-1p-postcard-2p-photocard-message-photocard-set-tracking-kpop-sealed-suju-renaissance-red-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
Super Junior - [The Renaissance] 10th Album THE RENAISSANCE STYLE PASSIONATE Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-the-renaissance-style-passionate-version-cd-photobook-1p-postcard-2p-photocard-message-photocard-set-tracking-kpop-sealed-suju-renaissance-violet-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
BIGBANG - [2016 WELCOMING COLLECTION DVD] (1 DISC),https://www.kpopalbums.com/collections/hot-deals/products/bigbang-2016-welcoming-collection-dvd-1-disc,,20.37,40.74,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE SHINDONG Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-shindong-version,,10.11,20.21,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
EXO - [2018 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/exo-2018-season-s-greetings-12ea-monthly-planner-12p-monthly-poster-on-12p-card-k-pop-seaeld-exo-2018-season-s-greetings,,20.14,40.27,True,2022-11-14,kpopalbums,False,,,,
SHINEE - [2019 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/shinee-2019-season-s-greetings-dvd-1p-calendar-12p-poster-2p-sticker-diary-preorder-tracking-shinee-2019-season-greeting,,21.84,43.67,True,2022-11-14,kpopalbums,False,,,,
SM Official Goods NCT 127 Doyoung 'Puzzle Package' 1000 Piece+1p On Pack Poster+1p Lucky Card+1p Paper Frame+Message PhotoCard SET+Tracking Kpop Sealed,https://www.kpopalbums.com/collections/hot-deals/products/sm-official-goods-nct-127-doyoung-puzzle-package-1000-piece-1p-poster-on-1p-lucky-card-1p-paper-frame-message-photocard-set-tracking-kpop-sealed-nct-127-doyoung-puzzle-c,,13.47,26.94,True,2022-11-14,kpopalbums,False,,,,
Han Seung Woo - [FADE] 2nd Mini Album OUT Version,https://www.kpopalbums.com/collections/hot-deals/products/han-seung-woo-fade-2nd-mini-album-out-version,,12.71,18.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
FTISLAND - [Zapping] 7th Mini Album,https://www.kpopalbums.com/collections/hot-deals/products/ftisland-zapping-7th-mini-album-cd-1p-folding-poster-on-104p-booklet-1p-concept-photocard-1p-selfie-photocard-message-photocard-set-tracking-kpop-sealed-ft-island-zapping-c,,8.87,14.79,False,2022-11-14,kpopalbums,False,,,,
D-Crunch - [Daydream] 4th Mini Album,https://www.kpopalbums.com/collections/hot-deals/products/d-crunch-daydream-4th-mini-album-cd-92p-photobook-1p-photocard-8p-postcard-1p-sticker-message-photocard-set-tracking-kpop-sealed-d-crunch-daydream-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Dive - [I S2 MY WONDERFUL DAYS],https://www.kpopalbums.com/collections/hot-deals/products/dive-i-s2-my-wonderful-days,,13.73,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
RED VELVET - [2021 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/red-velvet-2021-season-s-greetings-14p-desk-calendar-120p-diary-12p-calendar-a3-folding-poster-on-pack-14p-a4-poster-set-on-pack-2p-sticker-12p-mini-brochure-message-photocard-set-tracking-kpop-red-velvet-2021-season-s-greetings-c,,39.3,43.67,True,2022-11-14,kpopalbums,False,,,,
Day6 - [2018 Season's Greetings / Day & Night],https://www.kpopalbums.com/collections/hot-deals/products/day6-2018-season-s-greetings-28p-calendar-160p-diary-5p-poster-on-pack-polaroid-photocard-day6-2018-season-s-greetigns,,18.91,37.82,True,2022-11-14,kpopalbums,False,,,,
EXO - [2020 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/exo-2020-season-s-greetings-makgin-dvd-paper-bag-14p-desk-calendar-120p-hard-cover-diary-2p-sticker-12p-a4-poster-on-pack-12p-post-calendar-stand-12p-mini-brochure-additional-item-message-photocard-set-tracking-kpop-sealed-exo-2020-sg-c,,21.84,43.67,True,2022-11-14,kpopalbums,False,,,,
NCT 127 - [2020 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/nct-127-2020-season-s-greetings-caledar-set-dvd-on-pack-posters-extra-photocards-set-tracking-kpop-sealed-nct-127-2020-sg-sy-c,,21.84,43.67,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE RANDOM Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-random-version-cd-2ea-photobook-1p-folding-poster-on-pack-2p-square-photo-1p-zodiac-photo-1p-photocard-1p-print-message-photocard-set-tracking-suju-renaissance-square-ran-c,,9.6,19.2,False,2022-11-14,kpopalbums,False,,,,
Han Seung Woo - [FADE] 2nd Mini Album RANDOM Version,https://www.kpopalbums.com/collections/hot-deals/products/han-seung-woo-fade-2nd-mini-album-random-version,,12.12,17.31,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Han Seung Woo - [FADE] 2nd Mini Album IN Version,https://www.kpopalbums.com/collections/hot-deals/products/han-seung-woo-fade-2nd-mini-album-in-version,,12.71,18.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
1THE9 - [Good Bye 1 THE 9] 4th Mini Album,https://www.kpopalbums.com/collections/hot-deals/products/1the9-good-bye-1-the-9-4th-mini-album-cd-72p-booklet-2p-photocard-message-photocard-set-tracking-kpop-sealed-1the9-goodbye-c,,11.18,18.63,False,2022-11-14,kpopalbums,False,,,,
1THE9 - [Turn Over] 3rd Mini Album,https://www.kpopalbums.com/collections/hot-deals/products/1the9-turn-over-3rd-mini-album-cd-photobook-card-bookmark-message-photocard-set-tracking-kpop-sealed-1th9-turn-over-c,,11.18,18.63,False,2022-11-14,kpopalbums,False,,,,
ASTRO - [2021 SEASON'S GREETINGS] COFFEE Version,https://www.kpopalbums.com/collections/hot-deals/products/astro-2021-season-s-greetings-coffee-version,,41.63,46.26,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
ASTRO - [2021 SEASON'S GREETINGS] TEA Version,https://www.kpopalbums.com/collections/hot-deals/products/astro-2021-season-s-greetings-tea-version,,41.63,46.26,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Lovelyz - [2018 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/lovelyz-2018-season-s-greetings-dvd-calendar-memo-pad-pencil-photo-post-lovelyz-2018-season-s-greetings,,21.23,42.45,False,2022-11-14,kpopalbums,False,,,,
NCT 127 - [2021 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/nct-127-2021-season-s-greetings-14p-desk-calendar-120p-diary-12p-calendar-a3-folding-poster-on-pack-14p-a4-poster-set-on-pack-2p-sticker-12p-mini-brochure-message-photocard-set-tracking-kpop-sealed-nct-127-2021-season-s-greetings-c,,39.3,43.67,False,2022-11-14,kpopalbums,False,5.0,0.0,1.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE RYEOWOOK Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-ryeowook-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE SIWON Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-siwon-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Super Junior - [The Renaissance] 10th Album SQUARE STYLE HEECHUL Version,https://www.kpopalbums.com/collections/hot-deals/products/super-junior-the-renaissance-10th-album-square-style-heechul-version,,10.11,20.21,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
SECHSKIES - 2017 SECHSKIES [YELLOW NOTE] FINAL IN SEOUL BLU-RAY,https://www.kpopalbums.com/collections/hot-deals/products/sechskies-2017-sechskies-yellow-note-final-in-seoul-blu-ray,,43.76,62.51,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
Kim Woo Seok - [2021 Season's Greetings],https://www.kpopalbums.com/collections/hot-deals/products/kim-wooseok-2021-season-s-greetings-26p-desk-calendar-1p-poster-100p-diary-368p-daily-pad-calendar-6p-photocard-5p-postcard-2p-sticker-keyring-message-photocard-set-tracking-kpop-sealed-kim-wooseok-2021-season-s-greetings-c,,27.62,55.24,False,2022-11-14,kpopalbums,False,,,,
B1A4 - [Origine] 4th Album GONGCHAN Version,https://www.kpopalbums.com/collections/hot-deals/products/b1a4-origine-4th-album-gongchan-version-cd-1p-lyrics-poster-on-pack-64p-photobook-3p-photocard-message-photocard-set-tracking-kpop-sealed-b1a4-origine-gongchan-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
B1A4 - [Origine] 4th Album SANDEUL Version,https://www.kpopalbums.com/collections/hot-deals/products/b1a4-origine-4th-album-sandeul-version-cd-1p-lyrics-poster-on-pack-64p-photobook-3p-photocard-message-photocard-set-tracking-kpop-sealed-b1a4-origine-sandeul-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
B1A4 - [Origine] 4th Album CNU Version,https://www.kpopalbums.com/collections/hot-deals/products/b1a4-origine-4th-album-cnu-version-cd-1p-lyrics-poster-on-pack-64p-photobook-3p-photocard-message-photocard-set-tracking-kpop-sealed-b1a4-origine-cnu-c,,10.11,20.21,False,2022-11-14,kpopalbums,False,,,,
Layone - [ORIGINALLY] EP Album,https://www.kpopalbums.com/collections/lastest-release/products/layone-originally-ep-album,,11.89,13.99,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
TRADE L - [LOVE MAZE] EP Album,https://www.kpopalbums.com/collections/lastest-release/products/trade-l-love-maze-ep-album,,13.24,15.58,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
AleXa - [Girls Gone Vogue] 1st Mini Album,https://www.kpopalbums.com/collections/lastest-release/products/alexa-girls-gone-vogue-1st-mini-album,,14.59,17.16,False,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
JEONG EUN JI - [log] Remake Album 2 Version SET,https://www.kpopalbums.com/collections/lastest-release/products/jeong-eun-ji-log-remake-album-2-version-set,,30.88,36.33,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
JEONG EUN JI - [log] Remake Album DAILY Log Version,https://www.kpopalbums.com/collections/lastest-release/products/jeong-eun-ji-log-remake-album-daily-log-version,,15.84,18.63,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
JEONG EUN JI - [log] Remake Album PLATFORM Version,https://www.kpopalbums.com/collections/lastest-release/products/jeong-eun-ji-log-remake-album-platform-version,,11.23,13.21,True,2022-11-14,kpopalbums,False,0.0,0.0,0.0,
